	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
19938	There are some strange mates in the zoo .	There are some strange animals in the zoo .	entailment	23315	0	silver/p06/d0966	some	upward_monotone	entailment	animals	mates	noun_hypernym_obj	There are some strange mates in the zoo .	There are some strange animals in the zoo .	True
24360	There are some bags in the room .	There are some ice bags in the room .	neutral	28058	1	gold/p51/d3281	some	upward_monotone	neutral	bags	ice bags	noun_hyponym_obj	There are some bags in the room .	There are some ice bags in the room .	True
19510	She bought some rye bread .	She bought some rye barmbrack .	neutral	22883	1	silver/p34/d3486	some	upward_monotone	neutral	bread	barmbrack	noun_hyponym_obj	She bought some rye bread .	She bought some rye barmbrack .	True
19831	My doctor told me that I needed to lose some apothecaries' unit .	My doctor told me that I needed to lose some weight .	entailment	23208	0	silver/p06/d2885	some	upward_monotone	entailment	weight	apothecaries' unit	noun_hypernym_obj	My doctor told me that I needed to lose some apothecaries' unit .	My doctor told me that I needed to lose some weight .	True
24152	Brian took some roses .	Brian took some Cherokee roses .	neutral	27891	1	gold/p84/d0784	some	upward_monotone	neutral	roses	Cherokee roses	noun_hyponym_obj	Brian took some roses .	Brian took some Cherokee roses .	True
24493	He sang some old songs .	He sang some old anthems .	neutral	28207	1	gold/p04/d1632	some	upward_monotone	neutral	songs	anthems	noun_hyponym_obj	He sang some old songs .	He sang some old anthems .	True
18234	The mice ate some of the matzo .	The mice ate some of the bread .	entailment	21473	0	silver/p71/d1944	some	upward_monotone	entailment	bread	matzo	noun_hypernym_obj	The mice ate some of the matzo .	The mice ate some of the bread .	True
23611	Tom took some megabuck out of his pocket .	Tom took some money out of his pocket .	entailment	27121	0	silver/p43/d2419	some	upward_monotone	entailment	money	megabuck	noun_hypernym_obj	Tom took some megabuck out of his pocket .	Tom took some money out of his pocket .	True
18928	I met some friends while I was waiting for a bus .	I met some ratifiers while I was waiting for a bus .	neutral	22241	1	silver/p22/d2459	some	upward_monotone	neutral	friends	ratifiers	noun_hyponym_obj	I met some friends while I was waiting for a bus .	I met some ratifiers while I was waiting for a bus .	True
21421	She drowned herself in some lough .	She drowned herself in some lake .	entailment	24762	0	silver/p12/d1413	some	upward_monotone	entailment	lake	lough	noun_hypernym_obj	She drowned herself in some lough .	She drowned herself in some lake .	True
18182	The mice ate some of the bread .	The mice ate some of the breadstick .	neutral	21425	1	silver/p71/d1944	some	upward_monotone	neutral	bread	breadstick	noun_hyponym_obj	The mice ate some of the bread .	The mice ate some of the breadstick .	True
21658	The police conducted an offensive against some drug art dealers .	The police conducted an offensive against some drug dealers .	entailment	25031	0	silver/p23/d3112	some	upward_monotone	entailment	dealers	art dealers	noun_hypernym_obj	The police conducted an offensive against some drug art dealers .	The police conducted an offensive against some drug dealers .	True
22339	I know some students in that school .	I know some seminarists in that school .	neutral	25790	1	silver/p32/d2615	some	upward_monotone	neutral	students	seminarists	noun_hyponym_obj	I know some students in that school .	I know some seminarists in that school .	True
21938	I bought some milk .	I bought some cheese and a little milk .	neutral	25288	1	silver/p45/d1475	some	upward_monotone	neutral	some cheese and a little milk	some milk	simple	I bought some milk .	I bought some cheese and a little milk .	True
24498	He sang some old songs .	He sang some old barcarolles .	neutral	28217	1	gold/p04/d1632	some	upward_monotone	neutral	songs	barcarolles	noun_hyponym_obj	He sang some old songs .	He sang some old barcarolles .	True
20654	Tom bought some apples and made apple sauce .	Tom bought some apples and made apple barbecue sauce .	neutral	24056	1	silver/p37/d3521	some	upward_monotone	neutral	sauce	barbecue sauce	noun_hyponym_obj	Tom bought some apples and made apple sauce .	Tom bought some apples and made apple barbecue sauce .	True
23082	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the ruffians .	neutral	26582	1	silver/p68/d0719	some	upward_monotone	neutral	attackers	ruffians	noun_hyponym_obj	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the ruffians .	True
23024	On the other hand , there are some disadvantages .	On the other hand , there are some inexpediences .	neutral	26516	1	silver/p02/d2396	some	upward_monotone	neutral	disadvantages	inexpediences	noun_hyponym_obj	On the other hand , there are some disadvantages .	On the other hand , there are some inexpediences .	True
24939	All the students study English .	All the students study west germanic .	entailment	28733	0	gold/p30/d0793	all	upward_monotone	entailment	English	west germanic	verb_hypernym	All the students study English .	All the students study west germanic .	True
20004	The accident cost some people their lives .	The accident cost some audiences their lives .	neutral	23381	1	silver/p55/d2867	some	upward_monotone	neutral	people	audiences	noun_hyponym_obj	The accident cost some people their lives .	The accident cost some audiences their lives .	True
19258	We need to buy some dog provender .	We need to buy some dog food .	entailment	22628	0	silver/p93/d2450	some	upward_monotone	entailment	food	provender	noun_hypernym_obj	We need to buy some dog provender .	We need to buy some dog food .	True
24683	I do some service for Tom from~time~to~time .	I do some work for Tom from~time~to~time .	entailment	28434	0	gold/p30/d3513	some	upward_monotone	entailment	work	service	noun_hypernym_obj	I do some service for Tom from~time~to~time .	I do some work for Tom from~time~to~time .	True
20025	There was some taste of flavmy in the cake .	There was some taste of lemon in the cake .	neutral	23404	1	silver/p91/d2175	some	upward_monotone	neutral	lemon	flavmy	noun_hypernym_obj	There was some taste of flavmy in the cake .	There was some taste of lemon in the cake .	True
22661	Some people are difficult to please .	Some groupings are difficult to please .	entailment	26128	0	silver/p05/d1441	some	upward_monotone	entailment	people	groupings	noun_hypernym	Some people are difficult to please .	Some groupings are difficult to please .	True
21096	Tom bought some flowers for Mary .	Tom bought some catchflies for Mary .	neutral	24468	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	catchflies	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some catchflies for Mary .	True
22773	I do n't know whether they 've hired some janitors .	I do n't know whether they 've hired some stewards .	entailment	26241	0	silver/p25/d1914	some	upward_monotone	entailment	janitors	stewards	noun_hypernym_obj	I do n't know whether they 've hired some janitors .	I do n't know whether they 've hired some stewards .	True
20882	Tom bought some flowers for Mary .	Tom bought some billy buttonss for Mary .	neutral	24262	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	billy buttonss	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some billy buttonss for Mary .	True
20051	I need some sugar to make a cake .	I need some loaf sugar to make a cake .	neutral	23442	1	silver/p35/d3275	some	upward_monotone	neutral	sugar	loaf sugar	noun_hyponym_obj	I need some sugar to make a cake .	I need some loaf sugar to make a cake .	True
18252	The mice ate some of the rye bread .	The mice ate some of the bread .	entailment	21491	0	silver/p71/d1944	some	upward_monotone	entailment	bread	rye bread	noun_hypernym_obj	The mice ate some of the rye bread .	The mice ate some of the bread .	True
21417	She drowned herself in some lagune .	She drowned herself in some lake .	entailment	24758	0	silver/p12/d1413	some	upward_monotone	entailment	lake	lagune	noun_hypernym_obj	She drowned herself in some lagune .	She drowned herself in some lake .	True
25864	Perhaps we can come to some arrangement that works for both of uranium 235s .	Perhaps we can come to some arrangement that works for both of us .	neutral	29629	1	silver/p44/d1967	some	upward_monotone	entailment	us	uranium 235s	noun_hypernym_obj	Perhaps we can come to some arrangement that works for both of uranium 235s .	Perhaps we can come to some arrangement that works for both of us .	True
19055	Tom asked Mary to go to the store to buy some matzah .	Tom asked Mary to go to the store to buy some bread .	entailment	22378	0	silver/p24/d2981	some	upward_monotone	entailment	bread	matzah	noun_hypernym_obj	Tom asked Mary to go to the store to buy some matzah .	Tom asked Mary to go to the store to buy some bread .	True
18393	If you need some help , just inquire the higher ranking official .	If you need some birthing coach , just inquire the higher ranking official .	neutral	21635	1	silver/p64/d1794	some	upward_monotone	neutral	help	birthing coach	noun_hyponym_obj	If you need some help , just inquire the higher ranking official .	If you need some birthing coach , just inquire the higher ranking official .	True
18381	If you need some help , just inquire the higher ranking official .	If you need some hatchet man , just inquire the higher ranking official .	neutral	21623	1	silver/p64/d1794	some	upward_monotone	neutral	help	hatchet man	noun_hyponym_obj	If you need some help , just inquire the higher ranking official .	If you need some hatchet man , just inquire the higher ranking official .	True
19196	I have some good news to share .	I have some good news to piece .	neutral	22579	1	silver/p20/d3188	some	upward_monotone	neutral	share	piece	noun_hyponym_obj	I have some good news to share .	I have some good news to piece .	True
23560	Tom gave some patty to his grandchildren .	Tom gave some candy to his grandchildren .	entailment	27073	0	silver/p43/d1650	some	upward_monotone	entailment	candy	patty	noun_hypernym_obj	Tom gave some patty to his grandchildren .	Tom gave some candy to his grandchildren .	True
23755	There was a commotion when store security guards detained some young men for shoplifting .	There was a commotion when store security guards detained some young men for stealing .	entailment	27308	0	silver/p01/d3025	some	upward_monotone	entailment	shoplifting	stealing	noun_hypernym_obj	There was a commotion when store security guards detained some young men for shoplifting .	There was a commotion when store security guards detained some young men for stealing .	True
