	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
139	It was no coincidence that both Tom and Mary were in the cafeteria at the same time .	It was no coincidence that both Tom and Mary were in the cafeteria at the same daylight saving .	entailment	145	0	silver/p81/d2754	no	downward_monotone	entailment	time	daylight saving	noun_hyponym_obj	It was no coincidence that both Tom and Mary were in the cafeteria at the same time .	It was no coincidence that both Tom and Mary were in the cafeteria at the same daylight saving .	True
15565	My older brother made all the preparations for us .	My older brother made all the qui vives for us .	entailment	18448	0	silver/p57/d3277	all	downward_monotone	entailment	preparations	qui vives	noun_hyponym_obj	My older brother made all the preparations for us .	My older brother made all the qui vives for us .	True
16345	An interpreter needs to be able to communicate the ideas of the speaker to the listeners fast . The preciseness of the translation does not need to be perfect . There is not enough time to consider all component parts .	An interpreter needs to be able to communicate the ideas of the speaker to the listeners fast . The preciseness of the translation does not need to be perfect . There is not enough time to consider all details .	entailment	19313	0	silver/p67/d1495	all	downward_monotone	entailment	details	component parts	noun_hypernym_obj	An interpreter needs to be able to communicate the ideas of the speaker to the listeners fast . The preciseness of the translation does not need to be perfect . There is not enough time to consider all component parts .	An interpreter needs to be able to communicate the ideas of the speaker to the listeners fast . The preciseness of the translation does not need to be perfect . There is not enough time to consider all details .	True
9001	I can not rinse the dishes . There is no shallow .	I can not rinse the dishes . There is no water .	neutral	11282	1	silver/p01/d1447	no	downward_monotone	neutral	water	shallow	noun_hypernym_obj	I can not rinse the dishes . There is no shallow .	I can not rinse the dishes . There is no water .	True
16279	The government are being criticised from all sides .	The government are being criticised from all rises .	entailment	19251	0	silver/p59/d1556	all	downward_monotone	entailment	sides	rises	noun_hyponym_obj	The government are being criticised from all sides .	The government are being criticised from all rises .	True
16330	The government are being criticised from all ski slopes .	The government are being criticised from all sides .	neutral	19298	1	silver/p59/d1556	all	downward_monotone	neutral	sides	ski slopes	noun_hypernym_obj	The government are being criticised from all ski slopes .	The government are being criticised from all sides .	True
4823	There is no god but God . Muhammad is the messenger of God .	There is no god but sea god . Muhammad is the messenger of sea god .	entailment	6279	0	silver/p27/d3372	no	downward_monotone	entailment	God	sea god	noun_hyponym_obj	There is no god but God . Muhammad is the messenger of God .	There is no god but sea god . Muhammad is the messenger of sea god .	True
3601	There is no lack of effort .	There is no lack of toil .	neutral	4859	1	silver/p35/d1485	no	downward_monotone	neutral	effort	toil	noun_hypernym_obj	There is no lack of effort .	There is no lack of toil .	True
4296	There shall be no hindrances to my malicious plan .	There shall be no acts to my malicious plan .	neutral	5684	1	silver/p28/d0950	no	downward_monotone	neutral	hindrances	acts	noun_hypernym_obj	There shall be no hindrances to my malicious plan .	There shall be no acts to my malicious plan .	True
6431	He said there was no life on cracks .	He said there was no life on Mars .	neutral	8158	1	silver/p88/d2662	no	downward_monotone	neutral	Mars	cracks	noun_hypernym_obj	He said there was no life on cracks .	He said there was no life on Mars .	True
1746	There was no pres in that room .	There was no furniture in that room .	neutral	2054	1	silver/p20/d2118	no	downward_monotone	neutral	furniture	pres	noun_hypernym_obj	There was no pres in that room .	There was no furniture in that room .	True
11809	He was known to every sneezer in the village .	He was known to every body in the village .	neutral	14488	1	silver/p05/d2419	every	downward_monotone	neutral	body	sneezer	noun_hypernym_obj	He was known to every sneezer in the village .	He was known to every body in the village .	True
8642	Tom has no obverse .	Tom has no choice .	neutral	10865	1	silver/p61/d1634	no	downward_monotone	neutral	choice	obverse	noun_hypernym_obj	Tom has no obverse .	Tom has no choice .	True
14736	I opened all my weekenders .	I opened all my suitcases .	neutral	17545	1	silver/p38/d2234	all	downward_monotone	neutral	suitcases	weekenders	noun_hypernym_obj	I opened all my weekenders .	I opened all my suitcases .	True
3224	Good wine needs no bush .	Good wine needs no poison arrow plant .	entailment	4337	0	silver/p48/d0864	no	downward_monotone	entailment	bush	poison arrow plant	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no poison arrow plant .	True
10846	He was known to every body in the village .	He was known to every Ary in the village .	entailment	13555	0	silver/p05/d2419	every	downward_monotone	entailment	body	Ary	noun_hyponym_obj	He was known to every body in the village .	He was known to every Ary in the village .	True
1867	The cat meant no harm .	The cat meant no ill health .	neutral	2213	1	silver/p52/d3043	no	downward_monotone	neutral	harm	ill health	noun_hypernym_obj	The cat meant no harm .	The cat meant no ill health .	True
6973	There are no street .	There are no cars on the street .	entailment	8860	0	silver/p25/d2315	no	downward_monotone	entailment	no cars on the street	no street	simple	There are no street .	There are no cars on the street .	True
469	There shall be no hindrances to my malicious plan .	There shall be no bars to my malicious plan .	entailment	474	0	silver/p28/d0950	no	downward_monotone	entailment	hindrances	bars	noun_hyponym_obj	There shall be no hindrances to my malicious plan .	There shall be no bars to my malicious plan .	True
4383	There were no more apple trees in the box .	There were no more apples in the box .	entailment	5760	0	silver/p49/d2149	no	downward_monotone	entailment	apples	apple trees	noun_hypernym_obj	There were no more apple trees in the box .	There were no more apples in the box .	True
3205	Good wine needs no bush .	Good wine needs no California redbud .	entailment	4301	0	silver/p48/d0864	no	downward_monotone	entailment	bush	California redbud	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no California redbud .	True
14501	After winning all the mortals , he got the title of champion .	After winning all the matches , he got the title of champion .	entailment	17272	0	silver/p10/d3064	all	downward_monotone	entailment	matches	mortals	noun_hypernym_obj	After winning all the mortals , he got the title of champion .	After winning all the matches , he got the title of champion .	True
10259	There is one rule that works in every calamity . The poor even help arrange it .	There is one rule that works in every vis major . The poor even help arrange it .	entailment	12899	0	silver/p51/d1445	every	downward_monotone	entailment	calamity	vis major	noun_hyponym_obj	There is one rule that works in every calamity . The poor even help arrange it .	There is one rule that works in every vis major . The poor even help arrange it .	True
15152	Gonzales offers a bike to all his employees in Europe .	Gonzales offers a bike to all his staff members in Europe .	entailment	17962	0	silver/p16/d3331	all	downward_monotone	entailment	employees	staff members	noun_hyponym_obj	Gonzales offers a bike to all his employees in Europe .	Gonzales offers a bike to all his staff members in Europe .	True
3980	The efforts brought about no effect .	The efforts brought about no byproduct .	entailment	5318	0	silver/p10/d1986	no	downward_monotone	entailment	effect	byproduct	noun_hyponym_obj	The efforts brought about no effect .	The efforts brought about no byproduct .	True
83	He likes neither baseball nor rugby football .	He likes neither baseball nor football .	neutral	83	1	silver/p25/d1536	neither	downward_monotone	neutral	football	rugby football	noun_hypernym_obj	He likes neither baseball nor rugby football .	He likes neither baseball nor football .	True
7951	It makes no res judicatum to me who wins .	It makes no matter to me who wins .	neutral	10126	1	silver/p02/d3278	no	downward_monotone	neutral	matter	res judicatum	noun_hypernym_obj	It makes no res judicatum to me who wins .	It makes no matter to me who wins .	True
15470	The child who ate almost all this cake must be very fat .	The child who ate almost all this torte must be very fat .	entailment	18342	0	silver/p03/d3365	all	downward_monotone	entailment	cake	torte	noun_hyponym_obj	The child who ate almost all this cake must be very fat .	The child who ate almost all this torte must be very fat .	True
